Record_Type|State_Code|Station_Id|Travel_Dir|Travel_Lane|Year_Record|F_System|Num_Lanes|Sample_Type_Volume|Num_Lanes_Volume|Method_Volume|Sample_Type_Class|Num_Lanes_Class|Method_Class|Algorithm_Volume|Num_Classes|Sample_Type_Truck|Num_Lanes_Truck|Method_Truck|Calibration|Data_Retrieval|Type_Sensor_1|Type_Sensor_2|Primary_Purpose|LRS_Id|LRS_Point|Latitude|Longitude|SHRP_Id|Prev_Station_Id|Year_Established|Year_Discontinued|County_Code|Is_Sample|Sample_Id|NHS|Posted_Route_Signing|Posted_Signed_Route|Con_Route_Signing|Con_Signed_Route|Station_Location
S|55|491112|3|2|18|3R|2|T|2|3|N|2|3|F|13|B|2|5|M|2|L| |P|            |      |44598050| 89736850|    |      |07|  |097|N|            |Y|2|00000010|0|        |USH 10 BTWN STH 34 S & STH 34 N  PORTAGE          
S|55|491161|1|1|18|3R|2| |2|0| |0|0| |13| |0|0| |2|W| |P|            |      |44599580| 89657380|    |      |10|  |097|N|            |N|3|00000010|0|  000000|USH 10 E OF CTH E CARSON TNSHP                    
S|55|530001|1|2|18|1U|2|T|2|3|H|2|3|D|04| |0|0| |2|W| |P|            |      |42793330| 89004170|    |000B03|62|  |105|Y| 090W1673500|Y|1|00000090|0|        |I-39-90 - 3.7 MI S OF STH 59 - NEWVILLE           
S|55|530001|5|1|18|1U|2|T|2|3|H|2|3|D|04| |0|0| |2|W| |P|            |      |42793330| 89004170|    |000B03|62|  |105|Y| 090W1673500|Y|1|00000090|0|        |I-39-90 - 3.7 MI S OF STH 59 - NEWVILLE           
S|01|000150|5|3|18|2U|3|T|3|3| |0|0| |13| |0|0| |2|W| |P|AL0000030000|272332|33501766| 86789381|    |      |12|  |073|Y|D7696753CD40|Y|3|00000003|0|        |AL3 south of 8th Ave S                            
S|01|000152|1|1|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000650000|260797|33525685| 86827032|    |      |12|  |073|N|            |Y|1|00000065|0|        |Between Exits 261 (I-59/20) and 262A              
S|55|530275|1|1|18|1R|2|T|2|3|H|2|3|D|04| |0|0| |2|W| |P|            |      |42611940| 88985560|    |      |12|  |105|N|            |Y|1|00000039|1|00000090|I-39-90  NORTH OF CTH S LA PRAIRIE TNSHP          
S|01|000154|1|4|18|1U|4|T|4|3| |0|0| |13| |0|0| |2|W| |P|IN0000650000|261491|33535180| 86823564|    |      |12|  |073|N|            |Y|1|00000065|0|        |Between Exits 261B (16th St) and 262B             
S|56|000178|3|1|18|3R|1|T|1|3|H|1|3|F|14|N|0|0| |2|L|P|P|0000000ML12B| 30300|41812180|110973450|    |000000|79|  |023|Y|0P 12 030154|Y|2|00000030|0|00000000|US 30 EAST OF SAGE JCT                            
S|01|000156|1|4|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000650000|262440|33548273| 86828503|    |      |12|  |073|Y|C936394854FF|Y|1|00000065|0|        |NB Between Exits 262B (Finley Blvd) a             
S|01|000156|5|2|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000650000|262440|33548273| 86828503|    |      |12|  |073|Y|C936394854FF|Y|1|00000065|0|        |NB Between Exits 262B (Finley Blvd) a             
S|01|000156|5|3|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000650000|262440|33548273| 86828503|    |      |12|  |073|Y|C936394854FF|Y|1|00000065|0|        |NB Between Exits 262B (Finley Blvd) a             
S|01|000158|5|2|18|1U|6|T|6|3| |0|0| |13| |0|0| |2|W| |P|IN0000650000|263163|33558282| 86830315|    |      |12|  |073|N|            |Y|1|00000065|0|        |Between Exits 263 (3rd Ave N) and 264             
S|01|000160|1|2|18|1U|4|T|4|3| |0|0| |13| |0|0| |2|W| |P|IN0000590000|124162|33520176| 86834293|    |      |13|  |073|N|            |Y|1|00000059|0|        |Between Exit 123 (AL 5/US 78) and Exi             
S|56|000252|5|2|18|1U|2|T|2|3|N|0|0| |13|N|0|0| |2|L| |P|            |      |41174650|104838840|    |    52|79|  |021|Y|  I 25 12718|Y|1|      25|2|      85|I-25 NORTH OF CENTRAL AVE                         
S|55|531266|1|1|18|5U|1|T|1|3|H|1|3|F|13| |0|0| |2|P| |P|            |      |42671670| 89054170|    |      |14|  |105|Y|UHMHZH000000|N|0|        |0|        |ROCKPORT RD WEST OF S CROSBY AVE JANESVILLE - HPMS
S|01|000160|5|3|18|1U|4|T|4|3| |0|0| |13| |0|0| |2|W| |P|IN0000590000|124162|33520176| 86834293|    |      |13|  |073|N|            |Y|1|00000059|0|        |Between Exit 123 (AL 5/US 78) and Exi             
S|56|00034E|1|1|18|3U|2|T|2|3|N|0|0| |13|N|0|0| |2|L| |P|000000ML180I| 10190|41138770|104817770|    |000000|81|  |021|N|000000000000|N|2|00000085|0|00000000|US 85 WARREN AVE NORTH OF 22ND                    
S|55|550002|3|2|18|1U|2|T|2|3|H|2|3|D|04| |0|0| |2|W| |P|            |      |44935560| 92310560|    |      |59|  |109|Y| 094E0217800|Y|1|00000094|0|        |I-94 - 2.0 MI E OF USH 63 - HERSEY                
S|01|000162|1|5|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000590000|124996|33520538| 86820876|    |      |13|  |073|N|            |Y|1|00000059|0|        |Junction of I-65 and I-59/20, Milepos             
S|55|550006|1|2|18|1U|4|T|4|3|N|0|3|D|13| |0|0| |2|W| |P|            |      |44962780| 92757220|    |      |11|  |109|N|            |Y|1|00000094|0|        |I-94 W OF STH 35 NORTH HUDSON TNSHP - HPMS        
S|56|00094E|3|1|18|5R|1|T|1|3|N|0|0| |13|N|0|0| |2|L| |P|000000ML103B| 67257|41357250|106741380|    |000000|78|  |007|N|000000000000|N|3|00000130|0|00000000|WY 130 EAST OF WY 230                             
S|56|00105E|7|1|18|5R|1|T|1|3|N|0|0| |13|N|0|0| |2|L| |P|            |      |44502370|104689420|    |      |79|  |011|N|            |N|2|      14|0|        |US 14 EAST OF WY 24                               
S|56|00105N|1|2|18|5R|1|T|1|3|N|0|0| |13|N|0|0| |2|L| |P|000000ML601B|    80|44503150|104690300|    |000000|79|  |011|N|000000000000|N|3|00000024|0|00000000|WY 24 NORTH OF US 14                              
S|56|00121E|3|2|18|3U|2|T|2|3|N|0|0| |13|N|0|0| |2|L| |P|0000000ML30B|131650|43026430|108419980|    |000000|83|  |013|N|000000000000|Y|2|00000026|0|00000000|US 26 EAST OF COLLEGE VIEW AV                     
S|56|00121E|7|2|18|3U|2|T|2|3|N|0|0| |13|N|0|0| |2|L| |P|0000000ML30B|131650|43026430|108419980|    |000000|83|  |013|N|000000000000|Y|2|00000026|0|00000000|US 26 EAST OF COLLEGE VIEW AV                     
S|55|550008|3|2|18|3U|2|T|2|3|H|2|3|D|04| |0|0| |2|W| |P|            |      |45054360| 92779480|    |      |17|  |109|N|            |N|3|  000064|0|        |STH 64 E OF WIS/MINN STATE LINE HOULTON           
S|56|00125E|1|2|18|3U|2|T|2|3|N|0|0| |13|N|0|0| |2|L| |P|            |      |42759520|105387500|    |      |83|  |009|N|            |N|4|      25|2|      20|CENTER STREET EAST OF BROWNFIE                    
S|55|550216|1|1|18|3U|2|T|2|3|H|2|3|F|15| |0|0| |2|P| |P|            |      |44914970| 92668320|    |      |13|  |109|N|            |N|0| 0000035|0|        |STH 35 BTWN GLOVER RD & CTH FF TROY TNSHP         
S|56|00129N|5|1|18|4U|1|T|1|3|N|0|0| |13|N|0|0| |2|L| |P|            |      |42824730|108739280|    |      |83|  |013|N|            |N|3|     131|0|        |WY 131 5th ST SOUTH OF PARKS A                    
S|55|560001|1|2|18|1U|2|T|2|3|N|2|3|D|13| |0|0| |2|W| |P|            |      |43556550| 89706580|    |   B04|87|  |111|N|            |Y|1|00000090|1|00000094|I-90-94 - EAST OF CTH A  - DELTON TNSHP           
S|56|00133N|5|1|18|4R|1|T|1|3|N|0|0| |13|N|0|0| |2|L| |P|00000ML1502B|116608|44728170|109217120|    |000000|79|  |029|Y|0P 333109100|N|3|00000120|0|00000000|WY 120 NORTH OF WY 296                            
S|55|560001|3|1|18|1U|2|T|2|3|H|2|3|D|04| |0|0| |2|W| |P|            |      |43556550| 89706580|    |000B04|87|  |111|N|            |Y|1|00000090|1|00000094|I-90-94 - EAST OF CTH A  - DELTON TNSHP           
S|55|560340|5|1|18|5R|1|T|1|3|H|1|3|F|15| |0|0| |2|P| |P|            |      |43578460| 89958280|    |      |15|  |111|N|            |N|4|   0000H|0|        |CTH H WEST OF CTH HH DELLONA TNSHP                
S|55|560347|3|1|18|1U|2|T|2|3|H|2|3|F|15| |0|0| |2|P| |P|            |      |43613600| 89806830|    |      |15|  |111|Y| 090E0873100|Y|1| 0000090|0|        |I-90-94 NORTH OF STH 23 DELTON TNSHP HPMS         
S|55|566115|5|1|18|3R|1|T|1|3|H|1|3|D|04| |0|0| |2|W| |P|            |      |43504100| 89778300|    |      |92|  |111|N|            |Y|2|00000012|0|        |CTH BD - 0.7 MI S OF STH 33 - BARABOO             
S|55|580001|7|1|18|3R|2|T|2|3|H|2|3|F|13| |0|0| |2|P| |P|            |      |44803970| 88983280|    |      |60|  |115|Y|00029E580001|Y|3|00000029|0|        |STH 29 - 1.8 MI E OF CTH J - WITTENBERG           
S|55|590001|1|1|18|3R|1|T|1|3|H|1|3|F|13| |0|0| |2|P| |P|            |      |43802220| 87942020|    |      |59|  |117|Y| 057N0535400|Y|3|00000057|0|        |STH 57 - 1.0 MI N OF CTH J - PLYMOUTH             
S|56|00145S|5|1|18|4R|1|T|1|3|N|0|0| |13|N|0|0| |2|L| |P|0000000ML23B|315166|41551620|105681480|    |000000|79|  |001|N|000000000000|N|2|00000030|2|00000287|US 30/287 SOUTH OF WY 34                          
S|55|590425|1|2|18|1U|2|T|2|3|H|2|3|F|15| |0|0| |2|P| |P|            |      |43733170| 87758030|    |      |14|  |117|Y| 043N0538300|Y|1| 0000043|0|        |I-43 N OF STH 28 SHEBOYGAN - HPMS                 
S|56|0124SE|3|1|18|4U|1|T|1|3|N|0|0| |13|N|0|0| |2|L| |P|000000ML376B|  1150|41569280|109218800|    |000000|83|  |037|N|000000000000|N|3|00000376|0|00000000|WY 376 SOUTH OF WALNUT STREET                     
S|56|0128WV|7|1|18|3R|1|T|1|3|H|1|3|F|14|N|0|0| |2|L| |P|0000000ML30B| 98600|43213580|108969580|    |000000|84|  |013|Y|00P 30 92000|Y|2|00000026|2|00000287|US 26/287 WEST OF DIVERSION DA                    
S|56|0131SW|1|1|18|4R|1|T|1|3|H|1|3|F|14|N|0|0| |2|L|P|P|0000000ML11B| 50000|41932050|110273730|    |000000|84|  |023|N|000000000000|N|2|00000189|0|00000000|US 189 SOUTHWEST OF WY 240                        
S|55|620001|7|1|18|4R|1|T|1|3|H|1|3|D|04| |0|0| |2|L| |P|            |      |43684250| 90553420|    |      |82|  |123|Y|00033E620001|N|3|00000033|0|        |STH 33 - 0.8 MI E OF CTH F - WILDCAT MT           
S|55|640009|1|1|18|1R|2|T|2|2|H|2|2|D|04| |0|0| |2|W| |P|            |      |42698120| 88495280|    |000B05|87|  |127|N|            |Y|1| 0000043|0|        |I-43 - BTWN STH 11  & PLANK RD - ELKHORN          
S|55|650001|5|1|18|4R|1|T|1|3|H|1|3|D|04| |0|0| |2|P| |P|            |      |46099750| 91779850|    |      |82|  |129|Y| 077E6500010|N|3|00000077|0|        |STH 77 - 2.1 MI E OF USH 53 - MINONG              
S|55|660051|1|1|18|3R|2|T|2|3|N|0|0| |13| |0|0| |2|L| |P|            |      |43295180| 88187020|    |      |87|  |131|N|            |Y|2|00000045|0|        |USH 45 - 2.0 MI S OF STH 60 - WEST BEND FREEWAY   
S|55|666125|5|2|18|2U|2|N|2|3|H|2|3|D|04| |0|0| |2|W| |P|            |      |43435500| 88209260|    |      |05|  |131|N|            |N|2|  000045|0|        |USH 45  NORTH OF STH 33                           
S|01|000162|5|1|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000590000|124996|33520538| 86820876|    |      |13|  |073|N|            |Y|1|00000059|0|        |Junction of I-65 and I-59/20, Milepos             
S|55|666136|5|2|18|3R|2|N|2|3|H|2|3|F|13| |0|0| |2|W| |P|            |      |43276380| 88189070|    |      |05|  |131|N|            |Y|2|00000041|0|        |USH 41  SOUTH OF STH 145                          
S|55|670010|1|2|18|1U|2|T|2|3|H|2|3|F|13| |0|0| |2|P| |P|            |      |42915600| 88205300|A901|000B20|69|  |133|Y| 043N0507100|Y|1|00000043|0|        |I-43 - AT CROWBAR ROAD                            
S|55|670010|5|1|18|1U|2|T|2|3|H|2|3|F|13| |0|0| |2|P| |P|            |      |42915600| 88205300|A901|000B20|69|  |133|Y| 043N0507100|Y|1|00000043|0|        |I-43 - AT CROWBAR ROAD                            
S|01|000163|5|1|18|1U|3|T|3|3| |0|0| |13| |0|0| |2|W| |P|IN0000590000|140103|33633792| 86624079|    |      |13|  |073|N|            |Y|1|00000059|0|        |Between Exit 137 (I-459) and Exit 141             
S|55|670010|5|2|18|1U|2|T|2|3|H|2|3|F|13| |0|0| |2|P| |P|            |      |42915600| 88205300|A901|000B20|69|  |133|Y| 043N0507100|Y|1|00000043|0|        |I-43 - AT CROWBAR ROAD                            
S|55|670011|5|2|18|1U|3|T|3|3|H|3|3|D|13| |3|0| |2|W| |P|            |      |43048880| 88218060|    |      |83|  |133|Y| 094E2018800|Y|1|00000094|0|        |I-94 - 0.3 MI E OF CTH J - BUSSE RD               
S|01|000163|5|3|18|1U|3|T|3|3| |0|0| |13| |0|0| |2|W| |P|IN0000590000|140103|33633792| 86624079|    |      |13|  |073|N|            |Y|1|00000059|0|        |Between Exit 137 (I-459) and Exit 141             
S|55|670011|7|2|18|1U|3|T|3|3|H|3|3|D|04| |0|0| |2|W| |P|            |      |43048880| 88218060|    |      |83|  |133|Y| 094E2018800|Y|1|00000094|0|        |I-94 - 0.3 MI E OF CTH J - BUSSE RD               
S|01|000165|1|1|18|1U|4|T|4|3| |0|0| |13| |0|0| |2|W| |P|IN0000590000|128975|33548493| 86766913|    |      |15|  |073|N|            |Y|1|00000059|0|        |Between Exit 128 (40th Street) and Ex             
S|01|000168|3|4|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000590000|129929|33544928| 86752254|    |      |18|  |073|N|            |Y|1|00000059|0|        |Between Exits 129 (Messer Airport Hwy             
S|55|676107|1|2|18|3U|2|T|2|3|N|2|3|D|13| |2|0| |2|W| |P|            |      |42916800| 88345470|    |      |88|  |133|N|            |N|3|00000083|0|        |STH 83 - S OF CTH I- MUKWONAGO                    
S|55|676109|3|2|18|3U|2|T|2|3|H|2|3|F|13| |0|0| |2|P| |P|            |      |43166300| 88064040|    |      |05|  |133|N|            |N|3|00000059|0|  000000|STH 59 - WEST OF 124TH ST- NEW BERLIN             
S|55|676111|5|1|18|1U|2|T|2|3|N|2|0|D|00| |0|0| |2|W|Z|P|            |      |43049170| 88352220|    |      |10|  |133|N|            |Y|1|00000094|0|        |I-94 - WEST OF CTH SS - PEWAUKEE                  
S|01|000168|7|1|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000590000|129929|33544928| 86752254|    |      |18|  |073|N|            |Y|1|00000059|0|        |Between Exits 129 (Messer Airport Hwy             
S|01|000177|1|4|18|1U|4|T|4|3| |0|0| |13| |0|0| |2|W| |P|IN0000850000|  4830|32367539| 86316454|    |      |08|  |101|N|            |Y|1|00000085|0|        |I-85 Between I-65 interchange and Exi             
S|55|676111|7|2|18|1U|2|T|2|3|H|2|3|D|04| |0|0| |2|W| |P|            |      |43049170| 88352220|    |      |10|  |133|N|            |Y|1|00000094|0|        |I-94 - WEST OF CTH SS - PEWAUKEE                  
S|01|000177|5|4|18|1U|4|T|4|3| |0|0| |13| |0|0| |2|W| |P|IN0000850000|  4830|32367539| 86316454|    |      |08|  |101|N|            |Y|1|00000085|0|        |I-85 Between I-65 interchange and Exi             
S|55|676113|1|3|18|3U|4|T|4|3|N|4|3|D|13| |4|0| |2|W| |P|            |      |43035830| 88158890|    |      |90|  |133|N|            |Y|2|00000018|0|        |USH 18 - E OF CTH Y - POPLAR CREEK                
S|55|676136|7|1|18|2U|2|T|2|3|H|2|3|D|04| |0|0| |2|W| |P|            |      |43097670| 88284000|    |      |09|  |133|N|            |N|3|00000016|0|        |STH 16 -EAST OF CTH KE - PEWAUKEE #2              
S|55|676528|3|2|18|3U|3| |3|0| |0|0| |13| |0|0| |2|W| | |            |      |43089170| 88081670|    |      |15|00|133|N|            |N|3|     190|0|        |STH 190  W CAPITOL DR WEST OF                     
S|55|676528|7|3|18|3U|3| |3|0| |0|0| |13| |0|0| |2|W| | |            |      |43089170| 88081670|    |      |15|00|133|N|            |N|3|     190|0|        |STH 190  W CAPITOL DR WEST OF                     
S|55|690001|5|2|18|1R|2|T|2|3|H|2|3|F|13| |0|0| |2|P| |P|            |      |43998620| 89498900|3016|000D82|64|  |137|Y|00051N690001|Y|2|00000051|0|        |I-39-USH 51 - 2.7 MI S OF STH 21 - COLOMA         
S|55|700118|1|2|18|3R|2|T|2|3|N|2|3|D|04| |0|0| |2|P| |P|            |      |44119040| 88653770|    |      |00|  |139|N|            |Y|2|00000045|0|        |USH 45 N OF BREEZEWOOD LN - WINCHESTER TNSHP #2   
S|01|000223|1|2|18|3U|2|T|2|3| |0|0| |13| |0|0| |2|L| |P|AL0000030000|259320|33330132| 86792339|    |      |86|  |117|N|            |Y|3|00000003|0|        |AL3 south of Commerce St                          
S|55|701441|3|1|18|3R|2|T|2|3|H|2|3|D|04| |0|0| |2|P| |P|            |      |44209790| 88667260|    |      |04|  |139|N|            |Y|2|00000010|0|        |USH 10 EAST OF USH 45 - WINCHESTER                
S|01|000263|1|1|18|4U|3|T|3|3| |0|0| |13| |0|0| |2|L| |P|AL0002110000| 16590|34040614| 86019771|    |      |71|  |055|N|            |N|3|00000211|0|        |AL179 south of Lawson Gap Rd                      
S|55|701442|3|2|18|3R|2|T|2|3|H|2|3|D|04| |0|0| |2|P| |P|            |      |44234030| 88748630|    |      |04|  |139|N|            |Y|2|00000010|0|        |USH 10  W OF USH 45 - WINCHESTER TNSHP            
S|01|000293|5|3|18|3U|3|T|3|3| |0|0| |13| |0|0| |2|L| |P|AL0000670000|393730|34561671| 86980225|    |      |90|  |103|N|            |Y|3|00000067|0|        |AL67 west of AL3                                  
S|55|701443|7|2|18|3R|2|T|2|3|N|0|0| |13| |0|0| |2|L| |P|            |      |44092050| 88609550|    |      |04|  |139|N|            |Y|2|00000045|0|        |USH 45 BTWN CTH T & STH 116                       
S|55|706051|1|1|18|2U|2|T|2|3| |0|0| |13| |0|0| |2|R| |P|            |      |44218190| 88456610|    |      |06|  |139|N|            |Y|2|00000010|3|00000441|USH 10-STH 441 - WEST OF CTH P MENASHA TNSHP      
S|56|000001|3|1|18|1U|2|T|2|3|H|0|0| |13|N|0|0| |2|L|P|P|            |      |41113250|104931200|    |      |79|  |021|Y| I 80 356740|Y|1|      80|2|      30|I-80 WEST OF CHEYENNE                             
S|56|000001|3|2|18|1U|2|T|2|3|H|0|0| |13|N|0|0| |2|L|P|P|            |      |41113250|104931200|    |      |79|  |021|Y| I 80 356740|Y|1|      80|2|      30|I-80 WEST OF CHEYENNE                             
S|01|000313|3|2|18|4U|2|T|2|3| |0|0| |13| |0|0| |2|L| |P|IV0000170089|158479|34712783| 86626268|    |      |70|  |089|N|            |N|0|00000017|0|        |Bob Wallace Ave east of Patton Rd                 
S|56|000002|5|2|18|1R|2|T|2|3|H|2|3|F|14|N|0|0| |2|L|P|P|0000000ML25D|170200|42834750|105977870|    |000000|78|  |009|N|000000000000|Y|1|00000025|0|00000000|I-25 WEST OF GLENROCK                             
S|56|000005|3|2|18|1R|2|T|2|0|H|2|3| |14|N|0|0| |2|L|P|P|0000000ML90D|133500|44291170|105362800|    |000000|79|  |005|Y|I  901135148|Y|1|00000090|0|00000000|I-90 EAST OF GILLETTE                             
S|01|000406|1|2|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000|140610|34703028| 86683730|    |      |12|  |089|N|            |Y|1|00000565|0|        |ATR Site 406                                      
S|56|000020|7|1|18|3R|1|T|1|3|H|1|3|F|14|N|0|0| |2|L|P|P|0000000ML36B| 88600|44338300|106765720|    |000000|16|  |019|N|000000000000|Y|2|00000016|0|00000000|US 16 WEST OF BUFFALO                             
S|01|000408|5|2|18|1U|3|T|3|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000|220530|34757803| 86565206|    |      |12|  |089|N|            |Y|1|00000565|0|        |Between Exits 20 (Oakwood Ave.) and 2             
S|56|000021|3|1|18|3R|1|T|1|3|H|1|3|F|14|N|0|0| |2|L|P|P|0000000ml30B| 52600|43553500|109682350|    |000000|77|  |013|Y|0P 30 050000|Y|2|00000026|2|00000287|US 26/287 WEST OF DUBOIS                          
S|56|000023|3|2|18|1R|2|T|2|3|H|2|3|F|14|N|0|0| |2|L|P|P|0000000ML80D|207820|41775800|107326620|    |000000|79|  |007|Y|0I 80 206200|Y|1|00000080|2|00000030|I-80 WEST OF RAWLINS                              
S|01|000410|5|2|18|1R|2|T|2|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000| 30170|34635320| 86858838|    |      |12|  |083|N|            |Y|1|00000565|0|        |Between Exit 2 (Mooresville Road) and             
S|56|000025|7|1|18|1R|2|T|2|3|H|2|3|F|14|N|0|0| |2|L|P|P|0000000ML90D|117600|44250880|105637820|    |000000|16|  |005|Y|0I 901114400|Y|1|00000090|0|00000000|I-90 WEST OF GILLETTE                             
S|01|000411|5|1|18|1R|2|T|2|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000| 53280|34649272| 86821934|    |      |10|  |083|Y|EE73EAD8ADC6|Y|1|00000565|0|        |Between Exit 3 (Greenbrier Road) and              
S|56|000027|5|1|18|3R|1|T|1|3|N|1|3|K|14|T|1|5|T|2|P|L|L|0000000ML21B| 35792|42059882|107388514|    |      |06|  |007|N|            |Y|2|00000287|3|00000789|11.02 MILES S JCT WY73                            
S|01|000412|1|1|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000|152000|34709015| 86665322|    |      |09|  |089|N|            |Y|1|00000565|0|        |Between Exit 14 (AL 255) and Exit 15              
S|56|000028|8|1|18|3R|1|T|1|3|N|1|3|K|13|T|1|5|T|2|P|L|L|0000000ML34B|      |42904380|106500010|    |na0028|16|  |025|Y|         426|Y|2|      20|2|      26|158FEET N OF MP12                                 
S|01|000412|1|4|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000|152000|34709015| 86665322|    |      |09|  |089|N|            |Y|1|00000565|0|        |Between Exit 14 (AL 255) and Exit 15              
S|56|000030|1|1|18|1U|2|T|2|3|H|2|3|F|14|N|0|0| |2|L|P|P|0000000ML25D|194300|42935370|106334150|    |000000|81|  |025|Y|0I 25 191644|Y|1|00000025|2|00000087|I-25 NORTH OF CASPER                              
S|01|000416|1|1|18|1U|3|T|3|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000| 91590|34670189| 86760037|    |      |12|  |089|N|            |Y|1|00000565|0|        |Between Exits 7 (Glen Hearn Blvd) and             
S|56|000030|5|2|18|1U|2|T|2|3|H|2|3|F|14|N|0|0| |2|L|P|P|0000000ML25D|194300|42935370|106334150|    |000000|81|  |025|Y|0I 25 191644|Y|1|00000025|2|00000087|I-25 NORTH OF CASPER                              
S|56|000032|1|1|18|3R|3|T|3|3|H|3|3|F|14|N|0|0| |2|L|P|P|0000000ML10B|148666|43414220|110772700|    |000000|16|  |039|Y|P  101147226|Y|2|00000026|2|00000089|US 26/89/189/191 SOUTH OF JACK                    
S|56|000038|1|1|18|3R|1|T|1|3|H|1|3|F|14|N|0|0| |2|L|P|P|0000000ML13B| 11940|41740380|109298680|    |000000|16|  |037|Y|0P 13 003290|Y|2|00000191|0|00000000|US 191 NORTH OF ROCK SPRINGS A                    
S|01|000416|5|1|18|1U|2|T|2|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000| 91590|34670189| 86760037|    |      |12|  |089|N|            |Y|1|00000565|0|        |Between Exits 7 (Glen Hearn Blvd) and             
S|01|000416|5|2|18|1U|2|T|2|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000| 91590|34670189| 86760037|    |      |12|  |089|N|            |Y|1|00000565|0|        |Between Exits 7 (Glen Hearn Blvd) and             
S|01|000417|1|1|18|1U|3|T|3|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000|131080|34696971| 86698752|    |      |12|  |089|Y|000000001219|Y|1|00000565|0|        |Between Exits 8 (Wall Triana Hwy) and             
S|01|000417|1|3|18|1U|3|T|3|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000|131080|34696971| 86698752|    |      |12|  |089|Y|000000001219|Y|1|00000565|0|        |Between Exits 8 (Wall Triana Hwy) and             
S|01|000418|5|1|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000|169880|34717722| 86635954|    |      |12|  |089|Y|000000001223|Y|1|00000565|0|        |Between Exit 15 (Bob Wallace Avenue)              
S|01|000418|5|4|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000|169880|34717722| 86635954|    |      |12|  |089|Y|000000001223|Y|1|00000565|0|        |Between Exit 15 (Bob Wallace Avenue)              
S|01|000420|5|2|18|1U|4|T|4|3| |0|0| |13| |0|0| |2|W| |P|IN0005650000|183670|34723802| 86612978|    |      |12|  |089|Y|000000001225|Y|1|00000565|0|        |Between Exit 17 (AL 53) and Exit 19 (             
S|56|000044|7|1|18|5R|1|T|1|3|H|1|3|F|14|N|0|0| |2|L|P|P|000000ML302B|100100|44361130|105523300|    |000000|16|00|005|Y|S0302 100100|N|2|00000014|2|00000016|US 14/16 NORTHWEST OF GILLETTE                    
S|01|000632|3|1|18|3U|3|T|3|3| |0|0| |13| |0|0| |2|L| |P|AL0002150000| 79400|33197408| 87505073|    |      |69|  |125|N|            |Y|3|00000215|0|        |AL215 (15th St) west of btw 18th Ave              
S|01|000715|1|2|18|3R|2|T|2|3| |0|0| |13| |0|0| |2|L| |P|AL0000010000|119174|32534043| 85081054|    |      |90|  |081|Y|A80934AECF13|Y|2|00000001|0|        |AL1 (US431) btw Shadow Wood Dr and CR             
S|56|000046|7|1|18|3U|2|T|2|3|N|0|0| |13|N|0|0| |2|L| |P|0000000ML55B|329850|41309570|105568680|    |00046E|77|  |001|N|000000000000|N|4|00000080|2|00000030|US 30 BUS SOUTH END OF FOOTBAL                    
S|01|000717|1|1|18|1U|3|T|3|3| |0|0| |13| |0|0| |2|W| |P|IN0004590000|169950|33405309| 86766261|    |      |94|  |073|Y|000000001207|Y|1|00000459|0|        |Between Exit 15 (I-65) and Exit 17 (A             
S|56|000047|7|1|18|1R|2|T|2|3|H|2|3|F|14|T|0|0|C|2|L|P|P|0000000ML90D|200600|44532300|104184910|    |000000|12|  |011|Y|I  901201800|Y|1|00000090|0|00000014|I-90 EAST OF ALADDIN INT                          
S|01|000718|7|1|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000100000|226760|30643176| 88083328|    |      |94|  |097|Y|000000000980|Y|1|00000010|0|        |I-10 southwest of Michigan Ave                    
S|56|000052|1|1|18|1U|3|T|3|3|N|0|0| |13|N|0|0| |2|L| |P|0000000ML25D| 12750|41167570|104839980|    |000000|79|  |021|Y|00I 25 12718|Y|1|00000025|2|00000085|I-25 @ CENTRAL AVE                                
S|01|000722|5|4|18|1U|5|T|5|3| |0|0| |13| |0|0| |2|W| |P|IN0000650000|  7100|30633230| 88118152|    |      |13|  |097|N|            |Y|1|00000065|0|        |Between the I-10 Interchange and Exit             
